filename,label,area,equivalent_diameter,centroid-0,centroid-1
image76_overlay.png,152,6.0,2.763953195770684,147.16666666666666,326.1666666666667
image76_overlay.png,153,12.0,3.9088200952233594,148.08333333333334,143.16666666666666
image76_overlay.png,154,12.0,3.9088200952233594,149.0,261.5
image76_overlay.png,155,21.0,5.170882945826411,151.38095238095238,241.66666666666666
image76_overlay.png,156,15.0,4.370193722368317,151.13333333333333,276.6666666666667
image76_overlay.png,157,4.0,2.256758334191025,151.0,68.25
image76_overlay.png,158,13.0,4.068428945128219,151.3846153846154,87.76923076923077
image76_overlay.png,159,8.0,3.1915382432114616,152.0,155.75
image76_overlay.png,160,12.0,3.9088200952233594,152.33333333333334,202.66666666666666
image76_overlay.png,161,19.0,4.918490759365935,153.1578947368421,235.68421052631578
image76_overlay.png,162,29.0,6.076507779746499,153.31034482758622,289.7586206896552
image76_overlay.png,163,11.0,3.742410318509555,153.54545454545453,105.63636363636364
image76_overlay.png,164,26.0,5.753627391751592,155.92307692307693,80.53846153846153
image76_overlay.png,165,10.0,3.5682482323055424,155.0,315.8
image76_overlay.png,166,20.0,5.046265044040321,157.05,226.95
image76_overlay.png,167,20.0,5.046265044040321,158.15,251.55
image76_overlay.png,168,11.0,3.742410318509555,158.45454545454547,93.63636363636364
image76_overlay.png,169,12.0,3.9088200952233594,158.33333333333334,104.91666666666667
image76_overlay.png,170,20.0,5.046265044040321,159.05,214.4
image76_overlay.png,171,24.0,5.527906391541368,160.79166666666666,201.54166666666666
image76_overlay.png,172,6.0,2.763953195770684,160.5,110.0
image76_overlay.png,173,26.0,5.753627391751592,164.34615384615384,103.65384615384616
image76_overlay.png,174,19.0,4.918490759365935,164.10526315789474,173.31578947368422
image76_overlay.png,175,25.0,5.641895835477563,164.76,256.24
image76_overlay.png,176,16.0,4.51351666838205,164.75,184.4375
image76_overlay.png,177,58.0,8.593479713983122,170.51724137931035,294.7586206896552
image76_overlay.png,178,4.0,2.256758334191025,166.0,317.75
image76_overlay.png,179,12.0,3.9088200952233594,167.5,165.5
image76_overlay.png,180,72.0,9.574614729634384,169.55555555555554,280.27777777777777
image76_overlay.png,181,23.0,5.4115163798060095,169.34782608695653,208.65217391304347
image76_overlay.png,182,6.0,2.763953195770684,167.83333333333334,235.83333333333334
image76_overlay.png,183,8.0,3.1915382432114616,168.75,229.75
image76_overlay.png,184,6.0,2.763953195770684,169.5,68.0
image76_overlay.png,185,18.0,4.787307364817192,172.11111111111111,176.11111111111111
image76_overlay.png,186,17.0,4.652426491681278,172.7058823529412,139.2941176470588
image76_overlay.png,187,15.0,4.370193722368317,174.6,89.26666666666667
image76_overlay.png,188,8.0,3.1915382432114616,174.125,332.875
image76_overlay.png,189,4.0,2.256758334191025,174.5,104.5
image76_overlay.png,190,13.0,4.068428945128219,175.0,160.69230769230768
image76_overlay.png,191,22.0,5.292567428401227,176.72727272727272,283.77272727272725
image76_overlay.png,192,8.0,3.1915382432114616,178.0,120.5
image76_overlay.png,193,25.0,5.641895835477563,179.6,174.92
image76_overlay.png,194,19.0,4.918490759365935,179.0,261.7894736842105
image76_overlay.png,195,8.0,3.1915382432114616,178.875,97.125
image76_overlay.png,196,57.0,8.51907589177983,183.05263157894737,275.42105263157896
image76_overlay.png,197,47.0,7.735777827895049,182.31914893617022,295.1914893617021
image76_overlay.png,198,5.0,2.5231325220201604,181.6,116.8
image76_overlay.png,199,12.0,3.9088200952233594,182.08333333333334,198.16666666666666
image76_overlay.png,200,17.0,4.652426491681278,182.35294117647058,335.7647058823529
image76_overlay.png,201,11.0,3.742410318509555,182.9090909090909,140.63636363636363
image76_overlay.png,202,16.0,4.51351666838205,186.8125,103.8125
image76_overlay.png,203,16.0,4.51351666838205,187.3125,121.125
image76_overlay.png,204,42.0,7.312732791431452,188.88095238095238,130.95238095238096
image76_overlay.png,205,9.0,3.385137501286538,188.33333333333334,78.22222222222223
image76_overlay.png,206,3.0,1.9544100476116797,188.0,88.0
image76_overlay.png,207,9.0,3.385137501286538,189.0,168.0
image76_overlay.png,208,9.0,3.385137501286538,189.0,176.0
image76_overlay.png,209,21.0,5.170882945826411,190.76190476190476,313.6190476190476
image76_overlay.png,210,13.0,4.068428945128219,192.46153846153845,306.84615384615387
image76_overlay.png,211,10.0,3.5682482323055424,193.8,78.0
image76_overlay.png,212,22.0,5.292567428401227,195.3181818181818,105.36363636363636
image76_overlay.png,213,14.0,4.222008245644752,195.28571428571428,119.07142857142857
image76_overlay.png,214,16.0,4.51351666838205,196.5625,183.6875
image76_overlay.png,215,10.0,3.5682482323055424,196.0,235.2
image76_overlay.png,216,46.0,7.653039857325812,198.67391304347825,77.06521739130434
image76_overlay.png,217,29.0,6.076507779746499,204.20689655172413,96.10344827586206
image76_overlay.png,218,9.0,3.385137501286538,202.77777777777777,191.33333333333334
image76_overlay.png,219,13.0,4.068428945128219,203.6153846153846,196.3846153846154
image76_overlay.png,220,47.0,7.735777827895049,205.14893617021278,205.95744680851064
image76_overlay.png,221,17.0,4.652426491681278,204.52941176470588,329.6470588235294
image76_overlay.png,222,22.0,5.292567428401227,206.5,239.63636363636363
image76_overlay.png,223,7.0,2.985410660720923,206.0,87.71428571428571
image76_overlay.png,224,49.0,7.898654169668588,210.89795918367346,195.9387755102041
image76_overlay.png,225,14.0,4.222008245644752,207.28571428571428,334.64285714285717
image76_overlay.png,226,45.0,7.569397566060481,211.9111111111111,115.17777777777778
image76_overlay.png,227,23.0,5.4115163798060095,210.08695652173913,134.7826086956522
image76_overlay.png,228,9.0,3.385137501286538,209.88888888888889,169.33333333333334
image76_overlay.png,229,14.0,4.222008245644752,212.5,98.5
image76_overlay.png,230,11.0,3.742410318509555,213.63636363636363,185.45454545454547
image76_overlay.png,231,9.0,3.385137501286538,215.11111111111111,159.66666666666666
image76_overlay.png,232,9.0,3.385137501286538,215.66666666666666,255.11111111111111
image76_overlay.png,233,5.0,2.5231325220201604,215.6,108.8
image76_overlay.png,234,115.0,12.100518486599809,219.19130434782608,131.4
image76_overlay.png,235,5.0,2.5231325220201604,216.8,98.6
image76_overlay.png,236,18.0,4.787307364817192,217.66666666666666,245.5
image76_overlay.png,237,28.0,5.970821321441846,220.78571428571428,144.07142857142858
image76_overlay.png,238,8.0,3.1915382432114616,219.5,232.0
image76_overlay.png,239,19.0,4.918490759365935,220.57894736842104,198.10526315789474
image76_overlay.png,240,18.0,4.787307364817192,224.61111111111111,183.44444444444446
image76_overlay.png,241,45.0,7.569397566060481,228.66666666666666,207.24444444444444
image76_overlay.png,242,10.0,3.5682482323055424,229.3,126.7
image76_overlay.png,243,36.0,6.770275002573076,231.13888888888889,140.5
image76_overlay.png,244,28.0,5.970821321441846,231.60714285714286,225.64285714285714
image76_overlay.png,245,12.0,3.9088200952233594,231.75,290.25
image76_overlay.png,246,20.0,5.046265044040321,234.5,70.0
image76_overlay.png,247,23.0,5.4115163798060095,234.08695652173913,119.6086956521739
image76_overlay.png,248,34.0,6.579524642479541,236.6764705882353,102.70588235294117
image76_overlay.png,249,24.0,5.527906391541368,237.08333333333334,246.16666666666666
image76_overlay.png,250,16.0,4.51351666838205,239.125,322.8125
image76_overlay.png,251,23.0,5.4115163798060095,245.2608695652174,239.95652173913044
image76_overlay.png,252,8.0,3.1915382432114616,246.25,107.0
image76_overlay.png,253,8.0,3.1915382432114616,247.5,150.0
image76_overlay.png,254,11.0,3.742410318509555,249.45454545454547,227.0
image76_overlay.png,255,25.0,5.641895835477563,250.32,298.16
image76_overlay.png,256,31.0,6.282549314314218,252.96774193548387,190.90322580645162
image76_overlay.png,257,52.0,8.136857890256438,252.42307692307693,211.76923076923077
image76_overlay.png,258,32.0,6.383076486422923,253.6875,113.125
image76_overlay.png,259,8.0,3.1915382432114616,252.125,139.875
image76_overlay.png,260,28.0,5.970821321441846,253.10714285714286,173.17857142857142
image76_overlay.png,261,16.0,4.51351666838205,253.3125,69.9375
image76_overlay.png,262,10.0,3.5682482323055424,253.2,278.0
image76_overlay.png,263,17.0,4.652426491681278,256.47058823529414,85.76470588235294
image76_overlay.png,264,11.0,3.742410318509555,255.1818181818182,99.81818181818181
image76_overlay.png,265,60.0,8.740387444736633,260.75,195.83333333333334
image76_overlay.png,266,13.0,4.068428945128219,258.38461538461536,259.38461538461536
image76_overlay.png,267,15.0,4.370193722368317,258.4,323.4
image76_overlay.png,268,7.0,2.985410660720923,259.2857142857143,138.0
image76_overlay.png,269,120.0,12.360774464742066,265.40833333333336,119.66666666666667
image76_overlay.png,270,28.0,5.970821321441846,263.2142857142857,177.14285714285714
image76_overlay.png,271,52.0,8.136857890256438,264.9807692307692,257.03846153846155
image76_overlay.png,272,10.0,3.5682482323055424,264.0,228.5
image76_overlay.png,273,25.0,5.641895835477563,266.4,96.16
image76_overlay.png,274,8.0,3.1915382432114616,264.75,279.375
image76_overlay.png,275,12.0,3.9088200952233594,267.3333333333333,169.66666666666666
image76_overlay.png,276,28.0,5.970821321441846,269.42857142857144,213.07142857142858
image76_overlay.png,277,28.0,5.970821321441846,270.39285714285717,154.28571428571428
image76_overlay.png,278,6.0,2.763953195770684,269.0,234.5
image76_overlay.png,279,9.0,3.385137501286538,272.0,227.0
image76_overlay.png,280,25.0,5.641895835477563,273.88,165.56
image76_overlay.png,281,4.0,2.256758334191025,272.75,181.0
image76_overlay.png,282,18.0,4.787307364817192,273.6666666666667,189.83333333333334
image76_overlay.png,283,9.0,3.385137501286538,273.1111111111111,199.66666666666666
image76_overlay.png,284,7.0,2.985410660720923,274.57142857142856,263.2857142857143
image76_overlay.png,285,2.0,1.5957691216057308,275.0,88.5
