filename,label,area,equivalent_diameter,centroid-0,centroid-1
image76_diffmap.png,78,13.0,4.068428945128219,74.92307692307692,251.69230769230768
image76_diffmap.png,79,4.0,2.256758334191025,73.25,310.0
image76_diffmap.png,80,6.0,2.763953195770684,77.5,176.0
image76_diffmap.png,81,10.0,3.5682482323055424,79.2,112.1
image76_diffmap.png,82,2.0,1.5957691216057308,78.0,163.5
image76_diffmap.png,83,6.0,2.763953195770684,78.5,266.0
image76_diffmap.png,84,11.0,3.742410318509555,79.63636363636364,313.54545454545456
image76_diffmap.png,85,49.0,7.898654169668588,83.12244897959184,103.93877551020408
image76_diffmap.png,86,19.0,4.918490759365935,80.78947368421052,165.94736842105263
image76_diffmap.png,87,10.0,3.5682482323055424,81.7,117.7
image76_diffmap.png,88,3.0,1.9544100476116797,81.0,232.0
image76_diffmap.png,89,13.0,4.068428945128219,82.38461538461539,284.7692307692308
image76_diffmap.png,90,9.0,3.385137501286538,83.0,320.0
image76_diffmap.png,91,15.0,4.370193722368317,86.73333333333333,260.06666666666666
image76_diffmap.png,92,22.0,5.292567428401227,87.0909090909091,296.95454545454544
image76_diffmap.png,93,4.0,2.256758334191025,86.25,224.0
image76_diffmap.png,94,10.0,3.5682482323055424,87.0,319.8
image76_diffmap.png,95,9.0,3.385137501286538,88.44444444444444,114.77777777777777
image76_diffmap.png,96,17.0,4.652426491681278,89.17647058823529,214.94117647058823
image76_diffmap.png,97,106.0,11.617374563210365,94.01886792452831,247.62264150943398
image76_diffmap.png,98,2.0,1.5957691216057308,88.0,120.5
image76_diffmap.png,99,11.0,3.742410318509555,92.18181818181819,307.27272727272725
image76_diffmap.png,100,30.0,6.180387232371033,94.6,333.4
image76_diffmap.png,101,12.0,3.9088200952233594,95.33333333333333,83.91666666666667
image76_diffmap.png,102,9.0,3.385137501286538,95.66666666666667,100.22222222222223
image76_diffmap.png,103,24.0,5.527906391541368,100.0,144.83333333333334
image76_diffmap.png,104,34.0,6.579524642479541,102.20588235294117,224.05882352941177
image76_diffmap.png,105,44.0,7.48482063701911,103.45454545454545,124.06818181818181
image76_diffmap.png,106,10.0,3.5682482323055424,102.1,182.6
image76_diffmap.png,107,5.0,2.5231325220201604,104.2,215.4
image76_diffmap.png,108,58.0,8.593479713983122,107.74137931034483,105.79310344827586
image76_diffmap.png,109,18.0,4.787307364817192,107.88888888888889,192.05555555555554
image76_diffmap.png,110,20.0,5.046265044040321,111.1,230.8
image76_diffmap.png,111,1.0,1.1283791670955126,112.0,108.0
image76_diffmap.png,112,19.0,4.918490759365935,113.52631578947368,124.05263157894737
image76_diffmap.png,113,24.0,5.527906391541368,113.58333333333333,143.20833333333334
image76_diffmap.png,114,9.0,3.385137501286538,113.0,199.0
image76_diffmap.png,115,18.0,4.787307364817192,114.94444444444444,151.5
image76_diffmap.png,116,64.0,9.0270333367641,118.4375,235.296875
image76_diffmap.png,117,18.0,4.787307364817192,116.5,266.72222222222223
image76_diffmap.png,118,22.0,5.292567428401227,117.0909090909091,166.5
image76_diffmap.png,119,58.0,8.593479713983122,120.93103448275862,203.55172413793105
image76_diffmap.png,120,7.0,2.985410660720923,120.0,93.28571428571429
image76_diffmap.png,121,78.0,9.965574970333758,122.58974358974359,80.6923076923077
image76_diffmap.png,122,22.0,5.292567428401227,123.18181818181819,175.95454545454547
image76_diffmap.png,123,59.0,8.667244841319219,129.16949152542372,100.35593220338983
image76_diffmap.png,124,5.0,2.5231325220201604,123.0,184.2
image76_diffmap.png,125,28.0,5.970821321441846,124.39285714285714,244.85714285714286
image76_diffmap.png,126,10.0,3.5682482323055424,124.0,146.8
image76_diffmap.png,127,19.0,4.918490759365935,125.26315789473684,156.3684210526316
image76_diffmap.png,128,11.0,3.742410318509555,124.18181818181819,219.8181818181818
image76_diffmap.png,129,4.0,2.256758334191025,125.5,193.5
image76_diffmap.png,130,17.0,4.652426491681278,126.70588235294117,310.11764705882354
image76_diffmap.png,131,16.0,4.51351666838205,127.8125,162.1875
image76_diffmap.png,132,8.0,3.1915382432114616,128.0,235.75
image76_diffmap.png,133,11.0,3.742410318509555,129.0909090909091,218.63636363636363
image76_diffmap.png,134,18.0,4.787307364817192,129.66666666666666,284.44444444444446
image76_diffmap.png,135,84.0,10.341765891652821,134.92857142857142,235.0952380952381
image76_diffmap.png,136,8.0,3.1915382432114616,131.0,301.5
image76_diffmap.png,137,10.0,3.5682482323055424,132.5,94.2
image76_diffmap.png,138,10.0,3.5682482323055424,134.5,211.6
image76_diffmap.png,139,11.0,3.742410318509555,133.72727272727272,280.45454545454544
image76_diffmap.png,140,10.0,3.5682482323055424,135.0,168.8
image76_diffmap.png,141,66.0,9.166995688475081,138.06060606060606,303.6515151515151
image76_diffmap.png,142,6.0,2.763953195770684,134.5,317.0
image76_diffmap.png,143,6.0,2.763953195770684,136.66666666666666,146.16666666666666
image76_diffmap.png,144,7.0,2.985410660720923,138.71428571428572,128.57142857142858
image76_diffmap.png,145,11.0,3.742410318509555,139.1818181818182,220.0
image76_diffmap.png,146,12.0,3.9088200952233594,138.91666666666666,275.6666666666667
image76_diffmap.png,147,6.0,2.763953195770684,141.16666666666666,133.33333333333334
image76_diffmap.png,148,10.0,3.5682482323055424,142.0,82.8
image76_diffmap.png,149,52.0,8.136857890256438,144.65384615384616,92.63461538461539
image76_diffmap.png,150,50.0,7.978845608028654,147.68,155.0
image76_diffmap.png,151,18.0,4.787307364817192,144.61111111111111,205.22222222222223
image76_diffmap.png,152,8.0,3.1915382432114616,146.25,74.75
image76_diffmap.png,153,32.0,6.383076486422923,147.5,135.59375
image76_diffmap.png,154,8.0,3.1915382432114616,146.25,251.75
image76_diffmap.png,155,7.0,2.985410660720923,147.14285714285714,294.57142857142856
image76_diffmap.png,156,12.0,3.9088200952233594,148.08333333333334,143.41666666666666
image76_diffmap.png,157,5.0,2.5231325220201604,147.4,224.8
image76_diffmap.png,158,5.0,2.5231325220201604,147.4,326.2
image76_diffmap.png,159,11.0,3.742410318509555,149.0909090909091,261.6363636363636
image76_diffmap.png,160,18.0,4.787307364817192,151.38888888888889,241.94444444444446
image76_diffmap.png,161,15.0,4.370193722368317,151.13333333333333,276.6666666666667
image76_diffmap.png,162,4.0,2.256758334191025,151.0,68.25
image76_diffmap.png,163,12.0,3.9088200952233594,151.33333333333334,87.91666666666667
image76_diffmap.png,164,9.0,3.385137501286538,151.88888888888889,155.88888888888889
image76_diffmap.png,165,8.0,3.1915382432114616,152.25,203.125
image76_diffmap.png,166,18.0,4.787307364817192,153.22222222222223,235.77777777777777
image76_diffmap.png,167,25.0,5.641895835477563,153.44,290.12
image76_diffmap.png,168,9.0,3.385137501286538,153.55555555555554,105.77777777777777
image76_diffmap.png,169,18.0,4.787307364817192,156.05555555555554,81.11111111111111
image76_diffmap.png,170,9.0,3.385137501286538,155.11111111111111,315.8888888888889
image76_diffmap.png,171,16.0,4.51351666838205,157.25,227.0
image76_diffmap.png,172,16.0,4.51351666838205,158.25,252.1875
image76_diffmap.png,173,10.0,3.5682482323055424,158.3,93.7
image76_diffmap.png,174,13.0,4.068428945128219,158.30769230769232,105.07692307692308
image76_diffmap.png,175,18.0,4.787307364817192,159.16666666666666,214.55555555555554
image76_diffmap.png,176,23.0,5.4115163798060095,160.7391304347826,201.47826086956522
image76_diffmap.png,177,5.0,2.5231325220201604,160.8,110.6
image76_diffmap.png,178,29.0,6.076507779746499,164.51724137931035,103.75862068965517
image76_diffmap.png,179,20.0,5.046265044040321,164.1,173.7
image76_diffmap.png,180,24.0,5.527906391541368,164.875,256.2916666666667
image76_diffmap.png,181,13.0,4.068428945128219,164.92307692307693,184.69230769230768
image76_diffmap.png,182,55.0,8.368283871884005,170.3272727272727,294.92727272727274
image76_diffmap.png,183,4.0,2.256758334191025,166.0,317.75
image76_diffmap.png,184,5.0,2.5231325220201604,166.6,72.8
image76_diffmap.png,185,8.0,3.1915382432114616,167.5,166.0
image76_diffmap.png,186,65.0,9.09728368293446,169.72307692307692,280.6461538461538
image76_diffmap.png,187,19.0,4.918490759365935,169.6315789473684,209.0
image76_diffmap.png,188,7.0,2.985410660720923,168.85714285714286,229.85714285714286
image76_diffmap.png,189,4.0,2.256758334191025,168.25,236.0
image76_diffmap.png,190,17.0,4.652426491681278,172.7058823529412,139.2941176470588
image76_diffmap.png,191,16.0,4.51351666838205,172.625,176.4375
image76_diffmap.png,192,10.0,3.5682482323055424,174.5,89.8
image76_diffmap.png,193,8.0,3.1915382432114616,174.125,333.125
image76_diffmap.png,194,4.0,2.256758334191025,174.5,104.5
image76_diffmap.png,195,11.0,3.742410318509555,175.1818181818182,160.9090909090909
image76_diffmap.png,196,23.0,5.4115163798060095,176.7826086956522,283.9130434782609
image76_diffmap.png,197,8.0,3.1915382432114616,177.875,120.875
image76_diffmap.png,198,26.0,5.753627391751592,179.69230769230768,174.92307692307693
image76_diffmap.png,199,18.0,4.787307364817192,179.0,262.1111111111111
image76_diffmap.png,200,8.0,3.1915382432114616,178.875,97.125
image76_diffmap.png,201,31.0,6.282549314314218,180.70967741935485,275.1290322580645
image76_diffmap.png,202,27.0,5.863230142835039,182.0,292.77777777777777
image76_diffmap.png,203,5.0,2.5231325220201604,182.0,117.4
image76_diffmap.png,204,11.0,3.742410318509555,182.0909090909091,198.63636363636363
image76_diffmap.png,205,9.0,3.385137501286538,182.11111111111111,334.8888888888889
image76_diffmap.png,206,10.0,3.5682482323055424,183.0,140.8
image76_diffmap.png,207,11.0,3.742410318509555,183.0,301.0
image76_diffmap.png,208,5.0,2.5231325220201604,182.6,339.2
image76_diffmap.png,209,21.0,5.170882945826411,186.0,276.42857142857144
image76_diffmap.png,210,16.0,4.51351666838205,186.8125,104.1875
image76_diffmap.png,211,18.0,4.787307364817192,187.27777777777777,121.11111111111111
image76_diffmap.png,212,43.0,7.399277020331919,188.58139534883722,131.13953488372093
image76_diffmap.png,213,8.0,3.1915382432114616,188.5,78.25
image76_diffmap.png,214,3.0,1.9544100476116797,188.33333333333334,88.33333333333333
image76_diffmap.png,215,6.0,2.763953195770684,189.5,168.0
image76_diffmap.png,216,6.0,2.763953195770684,189.5,176.0
image76_diffmap.png,217,20.0,5.046265044040321,190.85,313.7
image76_diffmap.png,218,13.0,4.068428945128219,192.46153846153845,306.84615384615387
image76_diffmap.png,219,78.0,9.965574970333758,197.32051282051282,78.61538461538461
image76_diffmap.png,220,18.0,4.787307364817192,195.61111111111111,105.72222222222223
image76_diffmap.png,221,11.0,3.742410318509555,195.27272727272728,119.27272727272727
image76_diffmap.png,222,13.0,4.068428945128219,196.76923076923077,184.0
image76_diffmap.png,223,8.0,3.1915382432114616,196.0,235.5
image76_diffmap.png,224,9.0,3.385137501286538,202.44444444444446,191.44444444444446
image76_diffmap.png,225,27.0,5.863230142835039,204.14814814814815,96.4074074074074
image76_diffmap.png,226,10.0,3.5682482323055424,203.8,196.7
image76_diffmap.png,227,38.0,6.955796338302048,205.47368421052633,206.47368421052633
image76_diffmap.png,228,17.0,4.652426491681278,204.58823529411765,329.88235294117646
image76_diffmap.png,229,9.0,3.385137501286538,206.0,88.0
image76_diffmap.png,230,20.0,5.046265044040321,206.75,239.75
image76_diffmap.png,231,16.0,4.51351666838205,208.125,191.875
image76_diffmap.png,232,12.0,3.9088200952233594,207.08333333333334,334.6666666666667
image76_diffmap.png,233,30.0,6.180387232371033,210.86666666666667,115.73333333333333
image76_diffmap.png,234,22.0,5.292567428401227,210.36363636363637,135.22727272727272
image76_diffmap.png,235,7.0,2.985410660720923,210.0,169.71428571428572
image76_diffmap.png,236,32.0,6.383076486422923,212.3125,197.875
image76_diffmap.png,237,11.0,3.742410318509555,212.45454545454547,98.81818181818181
image76_diffmap.png,238,10.0,3.5682482323055424,213.5,185.5
image76_diffmap.png,239,9.0,3.385137501286538,215.11111111111111,112.66666666666667
image76_diffmap.png,240,3.0,1.9544100476116797,215.33333333333334,108.33333333333333
image76_diffmap.png,241,9.0,3.385137501286538,216.11111111111111,126.88888888888889
image76_diffmap.png,242,91.0,10.764051215546116,219.65934065934067,132.64835164835165
image76_diffmap.png,243,6.0,2.763953195770684,215.5,160.0
image76_diffmap.png,244,7.0,2.985410660720923,216.0,255.28571428571428
image76_diffmap.png,245,18.0,4.787307364817192,217.61111111111111,245.72222222222223
image76_diffmap.png,246,4.0,2.256758334191025,217.25,99.0
image76_diffmap.png,247,27.0,5.863230142835039,220.85185185185185,144.11111111111111
image76_diffmap.png,248,18.0,4.787307364817192,220.72222222222223,198.44444444444446
image76_diffmap.png,249,5.0,2.5231325220201604,219.8,232.4
image76_diffmap.png,250,18.0,4.787307364817192,224.72222222222223,183.72222222222223
image76_diffmap.png,251,23.0,5.4115163798060095,226.82608695652175,205.6086956521739
image76_diffmap.png,252,7.0,2.985410660720923,229.28571428571428,127.0
image76_diffmap.png,253,33.0,6.4820448144285745,231.06060606060606,140.36363636363637
image76_diffmap.png,254,16.0,4.51351666838205,231.25,209.75
image76_diffmap.png,255,24.0,5.527906391541368,231.75,226.04166666666666
image76_diffmap.png,256,9.0,3.385137501286538,232.11111111111111,290.6666666666667
image76_diffmap.png,257,20.0,5.046265044040321,234.1,120.0
image76_diffmap.png,258,36.0,6.770275002573076,236.88888888888889,103.02777777777777
image76_diffmap.png,259,13.0,4.068428945128219,237.15384615384616,244.0
image76_diffmap.png,260,6.0,2.763953195770684,237.5,250.0
image76_diffmap.png,261,16.0,4.51351666838205,239.125,323.0625
image76_diffmap.png,262,20.0,5.046265044040321,245.45,240.15
image76_diffmap.png,263,6.0,2.763953195770684,246.66666666666666,107.16666666666667
image76_diffmap.png,264,6.0,2.763953195770684,247.66666666666666,150.16666666666666
image76_diffmap.png,265,10.0,3.5682482323055424,249.5,227.2
image76_diffmap.png,266,22.0,5.292567428401227,250.54545454545453,298.27272727272725
image76_diffmap.png,267,27.0,5.863230142835039,253.07407407407408,191.07407407407408
image76_diffmap.png,268,49.0,7.898654169668588,252.53061224489795,211.85714285714286
image76_diffmap.png,269,30.0,6.180387232371033,253.7,113.73333333333333
image76_diffmap.png,270,24.0,5.527906391541368,252.83333333333334,174.04166666666666
image76_diffmap.png,271,6.0,2.763953195770684,252.5,140.0
image76_diffmap.png,272,10.0,3.5682482323055424,253.2,278.0
image76_diffmap.png,273,5.0,2.5231325220201604,254.2,170.4
image76_diffmap.png,274,19.0,4.918490759365935,256.4736842105263,86.26315789473684
image76_diffmap.png,275,11.0,3.742410318509555,255.1818181818182,99.81818181818181
image76_diffmap.png,276,59.0,8.667244841319219,260.9830508474576,196.01694915254237
image76_diffmap.png,277,12.0,3.9088200952233594,258.5,259.6666666666667
image76_diffmap.png,278,13.0,4.068428945128219,258.61538461538464,323.38461538461536
image76_diffmap.png,279,117.0,12.205286835384658,265.61538461538464,120.33333333333333
image76_diffmap.png,280,5.0,2.5231325220201604,259.4,138.2
image76_diffmap.png,281,25.0,5.641895835477563,263.2,177.28
image76_diffmap.png,282,31.0,6.282549314314218,265.0967741935484,254.58064516129033
image76_diffmap.png,283,7.0,2.985410660720923,264.0,228.71428571428572
image76_diffmap.png,284,21.0,5.170882945826411,266.4761904761905,96.47619047619048
image76_diffmap.png,285,17.0,4.652426491681278,265.6470588235294,261.5882352941176
image76_diffmap.png,286,6.0,2.763953195770684,264.8333333333333,279.8333333333333
image76_diffmap.png,287,11.0,3.742410318509555,267.27272727272725,170.0
image76_diffmap.png,288,29.0,6.076507779746499,269.6551724137931,213.55172413793105
image76_diffmap.png,289,26.0,5.753627391751592,270.46153846153845,154.42307692307693
image76_diffmap.png,290,5.0,2.5231325220201604,269.2,234.6
image76_diffmap.png,291,25.0,5.641895835477563,273.88,165.64
image76_diffmap.png,292,6.0,2.763953195770684,273.1666666666667,200.33333333333334
image76_diffmap.png,293,6.0,2.763953195770684,272.5,227.0
image76_diffmap.png,294,5.0,2.5231325220201604,273.4,181.2
image76_diffmap.png,295,14.0,4.222008245644752,273.85714285714283,190.21428571428572
image76_diffmap.png,296,5.0,2.5231325220201604,274.6,263.8
image76_diffmap.png,297,2.0,1.5957691216057308,275.0,88.5
